 849,  -1.99285e+04 
 850,  -1.99307e+04 
 851,  -1.99313e+04 
 852,  -1.99332e+04 
 854,  -1.99380e+04 
 856,  -1.99407e+04 
 857,  -1.99428e+04 
 858,  -1.99444e+04 
 859,  -1.99465e+04 
 860,  -1.99472e+04 
 861,  -1.99495e+04 
 863,  -1.99538e+04 
 864,  -1.99552e+04 
 865,  -1.99609e+04 
 867,  -1.99630e+04 
 868,  -1.99647e+04 
 869,  -1.99665e+04 
 870,  -1.99673e+04 
 871,  -1.99691e+04 
 873,  -1.99739e+04 
 874,  -1.99752e+04 
 875,  -1.99816e+04 
 877,  -1.99838e+04 
 878,  -1.99855e+04 
 879,  -1.99873e+04 
 880,  -1.99879e+04 
 881,  -1.99896e+04 
 883,  -1.99950e+04 
 884,  -1.99956e+04 
 885,  -2.00029e+04 
 887,  -2.00052e+04 
 888,  -2.00068e+04 
 889,  -2.00086e+04 
 890,  -2.00090e+04 
 891,  -2.00107e+04 
 893,  -2.00168e+04 
 895,  -2.00197e+04 
 896,  -2.00221e+04 
 897,  -2.00239e+04 
 898,  -2.00264e+04 
 899,  -2.00270e+04 
 900,  -2.00293e+04 
 902,  -2.00341e+04 
 904,  -2.00370e+04 
 905,  -2.00392e+04 
 906,  -2.00411e+04 
 907,  -2.00434e+04 
 908,  -2.00444e+04 
 909,  -2.00469e+04 
 911,  -2.00514e+04 
 912,  -2.00534e+04 
 913,  -2.00594e+04 
 915,  -2.00619e+04 
 916,  -2.00639e+04 
 917,  -2.00661e+04 
 918,  -2.00671e+04 
 919,  -2.00694e+04 
 921,  -2.00743e+04 
 922,  -2.00761e+04 
 923,  -2.00826e+04 
 925,  -2.00852e+04 
 926,  -2.00871e+04 
 927,  -2.00893e+04 
 928,  -2.00900e+04 
 929,  -2.00924e+04 
 931,  -2.00978e+04 
 932,  -2.00985e+04 
 933,  -2.01059e+04 
 935,  -2.01085e+04 
 936,  -2.01103e+04 
 937,  -2.01126e+04 
